Code,Year,Emissions
GLP,1990,0.350
GLP,1991,0.351
GLP,1992,0.366
GLP,1993,0.375
GLP,1994,0.387
GLP,1995,0.399
GLP,1996,0.423
GLP,1997,0.438
GLP,1998,0.565
GLP,1999,0.516
GLP,2000,0.522
GLP,2001,0.566
GLP,2002,0.576
GLP,2003,0.608
GLP,2004,0.631
GLP,2005,0.606
GLP,2006,0.588
GLP,2007,0.636
GLP,2008,0.624
GLP,2009,0.630
GLP,2010,0.627
GLP,2011,0.663
GLP,2012,0.694
GLP,2013,0.697
GLP,2014,0.700
GMB,1959,0.005
GMB,1960,0.005
GMB,1961,0.006
GMB,1962,0.007
GMB,1963,0.008
GMB,1964,0.008
GMB,1965,0.008
GMB,1966,0.009
GMB,1967,0.009
GMB,1968,0.010
GMB,1969,0.013
GMB,1970,0.013
GMB,1971,0.015
GMB,1972,0.018
GMB,1973,0.017
GMB,1974,0.017
GMB,1975,0.027
GMB,1976,0.027
GMB,1977,0.031
GMB,1978,0.038
GMB,1979,0.040
GMB,1980,0.043
GMB,1981,0.043
GMB,1982,0.044
GMB,1983,0.044
GMB,1984,0.047
GMB,1985,0.047
GMB,1986,0.044
GMB,1987,0.049
GMB,1988,0.050
GMB,1989,0.049
GMB,1990,0.048
GMB,1991,0.049
GMB,1992,0.049
GMB,1993,0.051
GMB,1994,0.051
GMB,1995,0.054
GMB,1996,0.054
GMB,1997,0.054
GMB,1998,0.058
GMB,1999,0.063
GMB,2000,0.067
GMB,2001,0.069
GMB,2002,0.079
GMB,2003,0.079
GMB,2004,0.080
GMB,2005,0.080
GMB,2006,0.084
GMB,2007,0.096
GMB,2008,0.100
GMB,2009,0.104
GMB,2010,0.118
GMB,2011,0.122
GMB,2012,0.124
GMB,2013,0.118
GMB,2014,0.140
GNB,1959,0.004
GNB,1960,0.005
GNB,1961,0.008
GNB,1962,0.011
GNB,1963,0.013
GNB,1964,0.016
GNB,1965,0.018
GNB,1966,0.018
GNB,1967,0.013
GNB,1968,0.017
GNB,1969,0.016
GNB,1970,0.019
GNB,1971,0.020
GNB,1972,0.018
GNB,1973,0.030
GNB,1974,0.028
GNB,1975,0.031
GNB,1976,0.026
GNB,1977,0.028
GNB,1978,0.028
GNB,1979,0.030
GNB,1980,0.040
GNB,1981,0.039
GNB,1982,0.039
GNB,1983,0.039
GNB,1984,0.044
GNB,1985,0.047
GNB,1986,0.050
GNB,1987,0.053
GNB,1988,0.059
GNB,1989,0.063
GNB,1990,0.047
GNB,1991,0.048
GNB,1992,0.049
GNB,1993,0.050
GNB,1994,0.050
GNB,1995,0.050
GNB,1996,0.050
GNB,1997,0.055
GNB,1998,0.047
GNB,1999,0.053
GNB,2000,0.040
GNB,2001,0.041
GNB,2002,0.042
GNB,2003,0.053
GNB,2004,0.055
GNB,2005,0.058
GNB,2006,0.059
GNB,2007,0.063
GNB,2008,0.062
GNB,2009,0.064
GNB,2010,0.065
GNB,2011,0.067
GNB,2012,0.069
GNB,2013,0.070
GNB,2014,0.074
GNQ,1959,0.013
GNQ,1960,0.006
GNQ,1961,0.006
GNQ,1962,0.006
GNQ,1963,0.007
GNQ,1964,0.007
GNQ,1965,0.008
GNQ,1966,0.007
GNQ,1967,0.007
GNQ,1968,0.008
GNQ,1969,0.012
GNQ,1970,0.010
GNQ,1971,0.018
GNQ,1972,0.024
GNQ,1973,0.008
GNQ,1974,0.014
GNQ,1975,0.017
GNQ,1976,0.017
GNQ,1977,0.017
GNQ,1978,0.019
GNQ,1979,0.017
GNQ,1980,0.016
GNQ,1981,0.019
GNQ,1982,0.020
GNQ,1983,0.017
GNQ,1984,0.022
GNQ,1985,0.018
GNQ,1986,0.022
GNQ,1987,0.027
GNQ,1988,0.029
GNQ,1989,0.032
GNQ,1990,0.018
GNQ,1991,0.039
GNQ,1992,0.043
GNQ,1993,0.027
GNQ,1994,0.009
GNQ,1995,0.035
GNQ,1996,0.031
GNQ,1997,0.079
GNQ,1998,0.045
GNQ,1999,0.127
GNQ,2000,0.124
GNQ,2001,0.844
GNQ,2002,1.358
GNQ,2003,1.641
GNQ,2004,1.423
GNQ,2005,1.285
GNQ,2006,1.297
GNQ,2007,1.308
GNQ,2008,1.228
GNQ,2009,1.260
GNQ,2010,1.276
GNQ,2011,1.671
GNQ,2012,1.395
GNQ,2013,1.408
GNQ,2014,1.458
GRC,1959,2.218
GRC,1960,2.565
GRC,1961,2.679
GRC,1962,2.772
GRC,1963,3.343
GRC,1964,3.606
GRC,1965,4.643
GRC,1966,5.086
GRC,1967,5.327
GRC,1968,6.087
GRC,1969,6.947
GRC,1970,6.590
GRC,1971,7.585
GRC,1972,8.610
GRC,1973,10.160
GRC,1974,9.877
GRC,1975,10.601
GRC,1976,11.702
GRC,1977,12.817
GRC,1978,13.112
GRC,1979,13.988
GRC,1980,14.025
GRC,1981,13.832
GRC,1982,14.221
GRC,1983,15.147
GRC,1984,15.559
GRC,1985,16.526
GRC,1986,16.125
GRC,1987,17.309
GRC,1988,18.541
GRC,1989,20.230
GRC,1990,20.256
GRC,1991,20.197
GRC,1992,20.589
GRC,1993,20.647
GRC,1994,21.246
GRC,1995,21.484
GRC,1996,21.882
GRC,1997,22.830
GRC,1998,23.930
GRC,1999,23.626
GRC,2000,24.984
GRC,2001,25.581
GRC,2002,25.544
GRC,2003,26.108
GRC,2004,26.493
GRC,2005,26.909
GRC,2006,26.530
GRC,2007,26.792
GRC,2008,26.170
GRC,2009,25.073
GRC,2010,22.868
GRC,2011,21.773
GRC,2012,21.828
GRC,2013,18.948
GRC,2014,18.358
GRD,1959,0.004
GRD,1960,0.006
GRD,1961,0.005
GRD,1962,0.007
GRD,1963,0.004
GRD,1964,0.006
GRD,1965,0.006
GRD,1966,0.008
GRD,1967,0.010
GRD,1968,0.011
GRD,1969,0.013
GRD,1970,0.012
GRD,1971,0.013
GRD,1972,0.013
GRD,1973,0.015
GRD,1974,0.010
GRD,1975,0.013
GRD,1976,0.013
GRD,1977,0.013
GRD,1978,0.014
GRD,1979,0.013
GRD,1980,0.013
GRD,1981,0.016
GRD,1982,0.017
GRD,1983,0.017
GRD,1984,0.017
GRD,1985,0.017
GRD,1986,0.018
GRD,1987,0.020
GRD,1988,0.026
GRD,1989,0.028
GRD,1990,0.029
GRD,1991,0.030
GRD,1992,0.032
GRD,1993,0.033
GRD,1994,0.039
GRD,1995,0.041
GRD,1996,0.042
GRD,1997,0.046
GRD,1998,0.048
GRD,1999,0.053
GRD,2000,0.052
GRD,2001,0.053
GRD,2002,0.056
GRD,2003,0.059
GRD,2004,0.056
GRD,2005,0.059
GRD,2006,0.063
GRD,2007,0.065
GRD,2008,0.069
GRD,2009,0.069
GRD,2010,0.071
GRD,2011,0.069
GRD,2012,0.074
GRD,2013,0.083
GRD,2014,0.066
GRL,1959,0.064
GRL,1960,0.061
GRL,1961,0.080
GRL,1962,0.072
GRL,1963,0.090
GRL,1964,0.086
GRL,1965,0.094
GRL,1966,0.106
GRL,1967,0.114
GRL,1968,0.148
GRL,1969,0.111
GRL,1970,0.104
GRL,1971,0.128
GRL,1972,0.151
GRL,1973,0.152
GRL,1974,0.152
GRL,1975,0.138
GRL,1976,0.060
GRL,1977,0.197
GRL,1978,0.107
GRL,1979,0.156
GRL,1980,0.154
GRL,1981,0.144
GRL,1982,0.141
GRL,1983,0.099
GRL,1984,0.155
GRL,1985,0.139
GRL,1986,0.089
GRL,1987,0.064
GRL,1988,0.149
GRL,1989,0.129
GRL,1990,0.151
GRL,1991,0.149
GRL,1992,0.131
GRL,1993,0.136
GRL,1994,0.137
GRL,1995,0.137
GRL,1996,0.141
GRL,1997,0.142
GRL,1998,0.144
GRL,1999,0.147
GRL,2000,0.145
GRL,2001,0.147
GRL,2002,0.147
GRL,2003,0.145
GRL,2004,0.159
GRL,2005,0.166
GRL,2006,0.171
GRL,2007,0.174
GRL,2008,0.180
GRL,2009,0.157
GRL,2010,0.181
GRL,2011,0.193
GRL,2012,0.155
GRL,2013,0.151
GRL,2014,0.138
GTM,1959,0.338
GTM,1960,0.367
GTM,1961,0.384
GTM,1962,0.377
GTM,1963,0.415
GTM,1964,0.483
GTM,1965,0.539
GTM,1966,0.475
GTM,1967,0.541
GTM,1968,0.584
GTM,1969,0.622
GTM,1970,0.627
GTM,1971,0.666
GTM,1972,0.739
GTM,1973,0.801
GTM,1974,0.837
GTM,1975,0.961
GTM,1976,0.903
GTM,1977,1.040
GTM,1978,1.126
GTM,1979,1.280
GTM,1980,1.230
GTM,1981,1.082
GTM,1982,0.989
GTM,1983,0.867
GTM,1984,0.933
GTM,1985,0.961
GTM,1986,1.009
GTM,1987,1.089
GTM,1988,1.125
GTM,1989,1.158
GTM,1990,1.387
GTM,1991,1.378
GTM,1992,1.641
GTM,1993,1.543
GTM,1994,1.865
GTM,1995,1.954
GTM,1996,1.814
GTM,1997,2.072
GTM,1998,2.387
GTM,1999,2.435
GTM,2000,2.704
GTM,2001,2.898
GTM,2002,3.026
GTM,2003,2.953
GTM,2004,3.169
GTM,2005,3.428
GTM,2006,3.449
GTM,2007,3.443
GTM,2008,3.117
GTM,2009,3.232
GTM,2010,3.181
GTM,2011,3.228
GTM,2012,3.265
GTM,2013,3.718
GTM,2014,4.998
GUF,1959,0.006
GUF,1960,0.006
GUF,1961,0.006
GUF,1962,0.006
GUF,1963,0.007
GUF,1964,0.008
GUF,1965,0.010
GUF,1966,0.012
GUF,1967,0.019
GUF,1968,0.023
GUF,1969,0.023
GUF,1970,0.028
GUF,1971,0.028
GUF,1972,0.028
GUF,1973,0.032
GUF,1974,0.028
GUF,1975,0.032
GUF,1976,0.075
GUF,1977,0.093
GUF,1978,0.090
GUF,1979,0.149
GUF,1980,0.102
GUF,1981,0.089
GUF,1982,0.099
GUF,1983,0.105
GUF,1984,0.097
GUF,1985,0.100
GUF,1986,0.100
GUF,1987,0.114
GUF,1988,0.141
GUF,1989,0.183
GUF,1990,0.172
GUF,1991,0.182
GUF,1992,0.192
GUF,1993,0.191
GUF,1994,0.168
GUF,1995,0.159
GUF,1996,0.133
GUF,1997,0.128
GUF,1998,0.167
GUF,1999,0.127
GUF,2000,0.127
GUF,2001,0.139
GUF,2002,0.125
GUF,2003,0.164
GUF,2004,0.156
GUF,2005,0.151
GUF,2006,0.129
GUF,2007,0.154
GUF,2008,0.152
GUF,2009,0.161
GUF,2010,0.174
GUF,2011,0.175
GUF,2012,0.161
GUF,2013,0.172
GUF,2014,0.200
GUY,1959,0.151
GUY,1960,0.180
GUY,1961,0.201
GUY,1962,0.185
GUY,1963,0.168
GUY,1964,0.177
GUY,1965,0.294
GUY,1966,0.322
GUY,1967,0.361
GUY,1968,0.363
GUY,1969,0.373
GUY,1970,0.431
GUY,1971,0.409
GUY,1972,0.426
GUY,1973,0.492
GUY,1974,0.424
GUY,1975,0.498
GUY,1976,0.478
GUY,1977,0.518
GUY,1978,0.561
GUY,1979,0.415
GUY,1980,0.488
GUY,1981,0.491
GUY,1982,0.383
GUY,1983,0.340
GUY,1984,0.383
GUY,1985,0.387
GUY,1986,0.285
GUY,1987,0.357
GUY,1988,0.383
GUY,1989,0.323
GUY,1990,0.309
GUY,1991,0.304
GUY,1992,0.285
GUY,1993,0.285
GUY,1994,0.378
GUY,1995,0.399
GUY,1996,0.414
GUY,1997,0.434
GUY,1998,0.452
GUY,1999,0.458
GUY,2000,0.439
GUY,2001,0.435
GUY,2002,0.431
GUY,2003,0.427
GUY,2004,0.444
GUY,2005,0.392
GUY,2006,0.352
GUY,2007,0.426
GUY,2008,0.425
GUY,2009,0.427
GUY,2010,0.469
GUY,2011,0.486
GUY,2012,0.544
GUY,2013,0.528
GUY,2014,0.548
HKG,1959,0.738
HKG,1960,0.806
HKG,1961,0.920
HKG,1962,1.005
HKG,1963,1.159
HKG,1964,1.152
HKG,1965,1.311
HKG,1966,1.409
HKG,1967,1.652
HKG,1968,1.692
HKG,1969,2.116
HKG,1970,2.291
HKG,1971,2.498
HKG,1972,2.532
HKG,1973,2.535
HKG,1974,2.912
HKG,1975,3.005
HKG,1976,3.411
HKG,1977,3.881
HKG,1978,4.296
HKG,1979,4.332
HKG,1980,4.544
HKG,1981,5.097
HKG,1982,5.373
HKG,1983,5.731
HKG,1984,6.094
HKG,1985,6.276
HKG,1986,7.008
HKG,1987,7.710
HKG,1988,8.040
HKG,1989,8.276
HKG,1990,7.454
HKG,1991,7.810
HKG,1992,9.025
HKG,1993,9.535
HKG,1994,8.531
HKG,1995,8.582
HKG,1996,7.942
HKG,1997,8.373
HKG,1998,10.663
HKG,1999,11.649
HKG,2000,11.028
HKG,2001,10.351
HKG,2002,10.809
HKG,2003,11.824
HKG,2004,11.374
HKG,2005,11.964
HKG,2006,11.469
HKG,2007,11.923
HKG,2008,11.993
HKG,2009,11.494
HKG,2010,11.093
HKG,2011,11.943
HKG,2012,11.842
HKG,2013,12.273
HKG,2014,12.605
HND,1959,0.160
HND,1960,0.168
HND,1961,0.201
HND,1962,0.191
HND,1963,0.194
HND,1964,0.197
HND,1965,0.205
HND,1966,0.220
HND,1967,0.239
HND,1968,0.334
HND,1969,0.321
HND,1970,0.379
HND,1971,0.363
HND,1972,0.419
HND,1973,0.412
HND,1974,0.425
HND,1975,0.455
HND,1976,0.485
HND,1977,0.546
HND,1978,0.559
HND,1979,0.527
HND,1980,0.561
HND,1981,0.497
HND,1982,0.481
HND,1983,0.546
HND,1984,0.542
HND,1985,0.520
HND,1986,0.504
HND,1987,0.593
HND,1988,0.683
HND,1989,0.744
HND,1990,0.707
HND,1991,0.736
HND,1992,0.839
HND,1993,0.777
HND,1994,0.910
HND,1995,1.058
HND,1996,1.080
HND,1997,1.134
HND,1998,1.268
HND,1999,1.293
HND,2000,1.372
HND,2001,1.558
HND,2002,1.661
HND,2003,1.846
HND,2004,2.009
HND,2005,2.060
HND,2006,1.911
HND,2007,2.394
HND,2008,2.365
HND,2009,2.147
HND,2010,2.175
HND,2011,2.442
HND,2012,2.450
HND,2013,2.472
HND,2014,2.583
HRV,1959,1.434
HRV,1960,1.566
HRV,1961,1.642
HRV,1962,1.685
HRV,1963,1.874
HRV,1964,2.123
HRV,1965,2.185
HRV,1966,2.165
HRV,1967,2.187
HRV,1968,2.339
HRV,1969,2.425
HRV,1970,3.169
HRV,1971,3.415
HRV,1972,3.201
HRV,1973,3.824
HRV,1974,3.841
HRV,1975,4.007
HRV,1976,4.136
HRV,1977,4.022
HRV,1978,4.495
HRV,1979,4.889
HRV,1980,4.808
HRV,1981,5.232
HRV,1982,4.807
HRV,1983,5.176
HRV,1984,5.459
HRV,1985,5.568
HRV,1986,5.815
HRV,1987,5.779
HRV,1988,5.981
HRV,1989,5.968
HRV,1990,5.963
HRV,1991,4.218
HRV,1992,4.477
HRV,1993,4.568
HRV,1994,4.497
HRV,1995,4.632
HRV,1996,4.624
HRV,1997,5.156
HRV,1998,5.496
HRV,1999,5.452
HRV,2000,5.274
HRV,2001,5.562
HRV,2002,5.856
HRV,2003,6.268
HRV,2004,6.102
HRV,2005,6.161
HRV,2006,6.165
HRV,2007,6.498
HRV,2008,6.161
HRV,2009,5.772
HRV,2010,5.501
HRV,2011,5.402
HRV,2012,4.907
HRV,2013,4.786
HRV,2014,4.593
HTI,1959,0.069
HTI,1960,0.078
HTI,1961,0.081
HTI,1962,0.083
HTI,1963,0.068
HTI,1964,0.082
HTI,1965,0.083
HTI,1966,0.083
HTI,1967,0.071
HTI,1968,0.072
HTI,1969,0.086
HTI,1970,0.105
HTI,1971,0.110
HTI,1972,0.107
HTI,1973,0.115
HTI,1974,0.129
HTI,1975,0.132
HTI,1976,0.184
HTI,1977,0.193
HTI,1978,0.206
HTI,1979,0.206
HTI,1980,0.205
HTI,1981,0.209
HTI,1982,0.225
HTI,1983,0.244
HTI,1984,0.249
HTI,1985,0.257
HTI,1986,0.230
HTI,1987,0.249
HTI,1988,0.279
HTI,1989,0.283
HTI,1990,0.271
HTI,1991,0.272
HTI,1992,0.248
HTI,1993,0.181
HTI,1994,0.082
HTI,1995,0.246
HTI,1996,0.282
HTI,1997,0.373
HTI,1998,0.336
HTI,1999,0.363
HTI,2000,0.373
HTI,2001,0.428
HTI,2002,0.498
HTI,2003,0.473
HTI,2004,0.542
HTI,2005,0.566
HTI,2006,0.576
HTI,2007,0.652
HTI,2008,0.654
HTI,2009,0.619
HTI,2010,0.580
HTI,2011,0.605
HTI,2012,0.631
HTI,2013,0.656
HTI,2014,0.780
HUN,1959,11.438
HUN,1960,12.373
HUN,1961,13.356
HUN,1962,13.788
HUN,1963,15.348
HUN,1964,17.017
HUN,1965,16.715
HUN,1966,16.835
HUN,1967,16.043
HUN,1968,16.677
HUN,1969,17.022
HUN,1970,19.090
HUN,1971,18.893
HUN,1972,18.934
HUN,1973,19.926
HUN,1974,20.208
HUN,1975,20.559
HUN,1976,21.820
HUN,1977,22.690
HUN,1978,24.049
HUN,1979,23.515
HUN,1980,23.687
HUN,1981,23.621
HUN,1982,23.690
HUN,1983,24.308
HUN,1984,24.776
HUN,1985,23.481
HUN,1986,22.781
HUN,1987,23.026
HUN,1988,21.343
HUN,1989,20.750
HUN,1990,18.993
HUN,1991,18.158
HUN,1992,16.470
HUN,1993,16.885
HUN,1994,16.058
HUN,1995,16.463
HUN,1996,16.925
HUN,1997,16.604
HUN,1998,16.134
HUN,1999,16.035
HUN,2000,15.224
HUN,2001,15.538
HUN,2002,15.289
HUN,2003,16.104
HUN,2004,15.669
HUN,2005,15.822
HUN,2006,15.650
HUN,2007,15.281
HUN,2008,14.956
HUN,2009,13.229
HUN,2010,13.696
HUN,2011,13.047
HUN,2012,12.158
HUN,2013,11.492
HUN,2014,11.477
IDN,1959,6.513
IDN,1960,5.837
IDN,1961,7.097
IDN,1962,6.271
IDN,1963,6.213
IDN,1964,6.107
IDN,1965,6.733
IDN,1966,6.380
IDN,1967,6.698
IDN,1968,7.523
IDN,1969,9.106
IDN,1970,9.769
IDN,1971,10.632
IDN,1972,11.819
IDN,1973,13.399
IDN,1974,13.979
IDN,1975,14.716
IDN,1976,16.856
IDN,1977,22.480
IDN,1978,25.616
IDN,1979,25.933
IDN,1980,25.848
IDN,1981,27.314
IDN,1982,28.745
IDN,1983,28.622
IDN,1984,30.593
IDN,1985,33.064
IDN,1986,33.199
IDN,1987,33.644
IDN,1988,36.041
IDN,1989,35.715
IDN,1990,40.787
IDN,1991,49.013
IDN,1992,55.243
IDN,1993,59.613
IDN,1994,60.380
IDN,1995,61.342
IDN,1996,69.073
IDN,1997,75.991
IDN,1998,58.413
IDN,1999,65.991
IDN,2000,71.835
IDN,2001,80.422
IDN,2002,83.648
IDN,2003,86.390
IDN,2004,92.074
IDN,2005,93.262
IDN,2006,94.115
IDN,2007,102.412
IDN,2008,113.597
IDN,2009,121.737
IDN,2010,116.924
IDN,2011,164.621
IDN,2012,173.733
IDN,2013,133.686
IDN,2014,126.582
IND,1959,29.950
IND,1960,32.883
IND,1961,35.561
IND,1962,39.124
IND,1963,42.019
IND,1964,41.082
IND,1965,45.261
IND,1966,46.841
IND,1967,46.970
IND,1968,51.087
IND,1969,52.011
IND,1970,53.216
IND,1971,56.141
IND,1972,59.408
IND,1973,61.179
IND,1974,63.265
IND,1975,68.776
IND,1976,71.935
IND,1977,76.098
IND,1978,77.201
IND,1979,80.963
IND,1980,85.633
IND,1981,92.402
IND,1982,95.347
IND,1983,103.264
IND,1984,105.841
IND,1985,116.355
IND,1986,124.781
IND,1987,133.210
IND,1988,143.868
IND,1989,157.897
IND,1990,168.845
IND,1991,179.490
IND,1992,190.643
IND,1993,197.354
IND,1994,208.544
IND,1995,221.315
IND,1996,240.612
IND,1997,250.255
IND,1998,255.310
IND,1999,271.548
IND,2000,281.389
IND,2001,283.925
IND,2002,287.499
IND,2003,299.863
IND,2004,314.786
IND,2005,333.396
IND,2006,355.527
IND,2007,383.858
IND,2008,427.701
IND,2009,474.133
IND,2010,468.964
IND,2011,502.257
IND,2012,550.451
IND,2013,554.882
IND,2014,610.411
IRL,1959,3.361
IRL,1960,3.049
IRL,1961,3.372
IRL,1962,3.578
IRL,1963,3.671
IRL,1964,3.881
IRL,1965,3.745
IRL,1966,4.121
IRL,1967,4.476
IRL,1968,4.860
IRL,1969,5.049
IRL,1970,5.294
IRL,1971,6.135
IRL,1972,6.014
IRL,1973,6.234
IRL,1974,6.355
IRL,1975,6.014
IRL,1976,6.080
IRL,1977,6.427
IRL,1978,6.428
IRL,1979,7.469
IRL,1980,7.160
IRL,1981,7.101
IRL,1982,6.967
IRL,1983,7.011
IRL,1984,6.962
IRL,1985,7.288
IRL,1986,7.779
IRL,1987,8.235
IRL,1988,8.138
IRL,1989,8.186
IRL,1990,8.513
IRL,1991,8.563
IRL,1992,8.463
IRL,1993,8.525
IRL,1994,8.910
IRL,1995,8.991
IRL,1996,9.519
IRL,1997,9.931
IRL,1998,10.514
IRL,1999,10.950
IRL,2000,11.243
IRL,2001,12.007
IRL,2002,11.839
IRL,2003,11.641
IRL,2004,11.934
IRL,2005,11.873
IRL,2006,11.770
IRL,2007,12.173
IRL,2008,11.726
IRL,2009,10.994
IRL,2010,10.923
IRL,2011,9.717
IRL,2012,9.706
IRL,2013,9.505
IRL,2014,9.290
IRN,1959,6.979
IRN,1960,10.197
IRN,1961,9.965
IRN,1962,10.216
IRN,1963,11.274
IRN,1964,12.970
IRN,1965,14.662
IRN,1966,17.497
IRN,1967,18.528
IRN,1968,22.472
IRN,1969,22.666
IRN,1970,25.054
IRN,1971,27.740
IRN,1972,28.938
IRN,1973,35.341
IRN,1974,39.245
IRN,1975,38.001
IRN,1976,42.717
IRN,1977,44.715
IRN,1978,44.306
IRN,1979,44.731
IRN,1980,32.970
IRN,1981,30.788
IRN,1982,37.635
IRN,1983,40.847
IRN,1984,41.085
IRN,1985,43.842
IRN,1986,40.469
IRN,1987,43.516
IRN,1988,48.027
IRN,1989,52.142
IRN,1990,57.394
IRN,1991,62.013
IRN,1992,62.304
IRN,1993,64.689
IRN,1994,72.329
IRN,1995,74.432
IRN,1996,75.282
IRN,1997,73.437
IRN,1998,84.131
IRN,1999,104.265
IRN,2000,101.510
IRN,2001,108.655
IRN,2002,109.561
IRN,2003,114.109
IRN,2004,121.908
IRN,2005,127.845
IRN,2006,138.898
IRN,2007,141.621
IRN,2008,147.691
IRN,2009,151.153
IRN,2010,156.267
IRN,2011,160.637
IRN,2012,166.828
IRN,2013,169.015
IRN,2014,177.115
IRQ,1959,1.997
IRQ,1960,2.254
IRQ,1961,2.378
IRQ,1962,2.463
IRQ,1963,2.562
IRQ,1964,2.475
IRQ,1965,5.267
IRQ,1966,7.555
IRQ,1967,5.016
IRQ,1968,5.377
IRQ,1969,6.170
IRQ,1970,6.520
IRQ,1971,7.871
IRQ,1972,8.059
IRQ,1973,8.357
IRQ,1974,8.438
IRQ,1975,9.042
IRQ,1976,13.308
IRQ,1977,11.920
IRQ,1978,11.540
IRQ,1979,14.451
IRQ,1980,12.424
IRQ,1981,8.760
IRQ,1982,8.351
IRQ,1983,10.567
IRQ,1984,10.964
IRQ,1985,12.183
IRQ,1986,13.022
IRQ,1987,14.421
IRQ,1988,18.524
IRQ,1989,19.976
IRQ,1990,13.006
IRQ,1991,12.447
IRQ,1992,16.120
IRQ,1993,17.279
IRQ,1994,19.453
IRQ,1995,20.275
IRQ,1996,18.953
IRQ,1997,18.628
IRQ,1998,19.736
IRQ,1999,19.712
IRQ,2000,19.756
IRQ,2001,23.273
IRQ,2002,23.796
IRQ,2003,24.848
IRQ,2004,31.111
IRQ,2005,30.958
IRQ,2006,26.935
IRQ,2007,16.950
IRQ,2008,25.402
IRQ,2009,28.510
IRQ,2010,30.596
IRQ,2011,36.647
IRQ,2012,41.648
IRQ,2013,45.134
IRQ,2014,45.935
ISL,1959,0.338
ISL,1960,0.331
ISL,1961,0.298
ISL,1962,0.327
ISL,1963,0.356
ISL,1964,0.357
ISL,1965,0.381
ISL,1966,0.408
ISL,1967,0.394
ISL,1968,0.435
ISL,1969,0.345
ISL,1970,0.379
ISL,1971,0.402
ISL,1972,0.405
ISL,1973,0.478
ISL,1974,0.475
ISL,1975,0.441
ISL,1976,0.465
ISL,1977,0.520
ISL,1978,0.525
ISL,1979,0.542
ISL,1980,0.509
ISL,1981,0.478
ISL,1982,0.436
ISL,1983,0.422
ISL,1984,0.495
ISL,1985,0.444
ISL,1986,0.487
ISL,1987,0.505
ISL,1988,0.504
ISL,1989,0.519
ISL,1990,0.545
ISL,1991,0.482
ISL,1992,0.496
ISL,1993,0.539
ISL,1994,0.548
ISL,1995,0.531
ISL,1996,0.603
ISL,1997,0.574
ISL,1998,0.573
ISL,1999,0.564
ISL,2000,0.590
ISL,2001,0.573
ISL,2002,0.592
ISL,2003,0.591
ISL,2004,0.612
ISL,2005,0.608
ISL,2006,0.627
ISL,2007,0.630
ISL,2008,0.578
ISL,2009,0.560
ISL,2010,0.535
ISL,2011,0.513
ISL,2012,0.491
ISL,2013,0.518
ISL,2014,0.541
ISR,1959,1.530
ISR,1960,1.764
ISR,1961,1.928
ISR,1962,2.166
ISR,1963,2.239
ISR,1964,2.495
ISR,1965,3.530
ISR,1966,3.708
ISR,1967,3.693
ISR,1968,3.766
ISR,1969,4.041
ISR,1970,4.521
ISR,1971,4.431
ISR,1972,4.618
ISR,1973,5.266
ISR,1974,5.303
ISR,1975,5.358
ISR,1976,5.348
ISR,1977,5.425
ISR,1978,5.775
ISR,1979,5.732
ISR,1980,5.767
ISR,1981,5.785
ISR,1982,6.567
ISR,1983,6.528
ISR,1984,6.475
ISR,1985,6.782
ISR,1986,7.261
ISR,1987,7.468
ISR,1988,8.195
ISR,1989,8.660
ISR,1990,9.898
ISR,1991,10.023
ISR,1992,11.669
ISR,1993,12.292
ISR,1994,13.199
ISR,1995,13.935
ISR,1996,14.480
ISR,1997,15.239
ISR,1998,15.570
ISR,1999,15.188
ISR,2000,16.433
ISR,2001,17.343
ISR,2002,16.311
ISR,2003,17.150
ISR,2004,16.095
ISR,2005,15.531
ISR,2006,17.036
ISR,2007,17.200
ISR,2008,18.616
ISR,2009,17.581
ISR,2010,18.784
ISR,2011,18.852
ISR,2012,20.597
ISR,2013,18.290
ISR,2014,17.617
ITALY (INCLUDING SAN MARINO),1959,25.694
ITALY (INCLUDING SAN MARINO),1960,29.822
ITALY (INCLUDING SAN MARINO),1961,33.965
ITALY (INCLUDING SAN MARINO),1962,39.939
ITALY (INCLUDING SAN MARINO),1963,44.936
ITALY (INCLUDING SAN MARINO),1964,47.984
ITALY (INCLUDING SAN MARINO),1965,51.750
ITALY (INCLUDING SAN MARINO),1966,58.426
ITALY (INCLUDING SAN MARINO),1967,63.929
ITALY (INCLUDING SAN MARINO),1968,68.038
ITALY (INCLUDING SAN MARINO),1969,73.632
ITALY (INCLUDING SAN MARINO),1970,80.922
ITALY (INCLUDING SAN MARINO),1971,84.971
ITALY (INCLUDING SAN MARINO),1972,89.711
ITALY (INCLUDING SAN MARINO),1973,96.624
ITALY (INCLUDING SAN MARINO),1974,98.011
ITALY (INCLUDING SAN MARINO),1975,93.349
ITALY (INCLUDING SAN MARINO),1976,100.167
ITALY (INCLUDING SAN MARINO),1977,97.130
ITALY (INCLUDING SAN MARINO),1978,101.782
ITALY (INCLUDING SAN MARINO),1979,105.663
ITALY (INCLUDING SAN MARINO),1980,106.073
ITALY (INCLUDING SAN MARINO),1981,103.087
ITALY (INCLUDING SAN MARINO),1982,100.813
ITALY (INCLUDING SAN MARINO),1983,98.545
ITALY (INCLUDING SAN MARINO),1984,100.259
ITALY (INCLUDING SAN MARINO),1985,101.482
ITALY (INCLUDING SAN MARINO),1986,99.933
ITALY (INCLUDING SAN MARINO),1987,104.628
