Name,CDIAC-Name,Year,Consumption-Emissions,Source
Africa,Africa,1990,162.303,CDIAC
Africa,Africa,1991,168.640,CDIAC
Africa,Africa,1992,176.991,CDIAC
Africa,Africa,1993,179.846,CDIAC
Africa,Africa,1994,181.901,CDIAC
Africa,Africa,1995,189.327,CDIAC
Africa,Africa,1996,188.840,CDIAC
Africa,Africa,1997,192.242,CDIAC
Africa,Africa,1998,206.429,CDIAC
Africa,Africa,1999,205.768,CDIAC
Africa,Africa,2000,206.471,CDIAC
Africa,Africa,2001,205.824,CDIAC
Africa,Africa,2002,206.543,CDIAC
Africa,Africa,2003,231.876,CDIAC
Africa,Africa,2004,246.768,CDIAC
Africa,Africa,2005,257.569,CDIAC
Africa,Africa,2006,268.017,CDIAC
Africa,Africa,2007,283.819,CDIAC
Africa,Africa,2008,299.240,CDIAC
Africa,Africa,2009,314.469,CDIAC
Africa,Africa,2010,309.607,CDIAC
Africa,Africa,2011,312.409,CDIAC
Africa,Africa,2012,325.011,BP
Africa,Africa,2013,343.258,BP
Africa,Africa,2014,351.436,BP
Albania,ALBANIA,1990,1.448,CDIAC
Albania,ALBANIA,1991,1.247,CDIAC
Albania,ALBANIA,1992,0.783,CDIAC
Albania,ALBANIA,1993,0.718,CDIAC
Albania,ALBANIA,1994,0.638,CDIAC
Albania,ALBANIA,1995,0.682,CDIAC
Albania,ALBANIA,1996,0.801,CDIAC
Albania,ALBANIA,1997,0.594,CDIAC
Albania,ALBANIA,1998,0.681,CDIAC
Albania,ALBANIA,1999,0.989,CDIAC
Albania,ALBANIA,2000,1.029,CDIAC
Albania,ALBANIA,2001,1.102,CDIAC
Albania,ALBANIA,2002,1.355,CDIAC
Albania,ALBANIA,2003,1.506,CDIAC
Albania,ALBANIA,2004,1.454,CDIAC
Albania,ALBANIA,2005,1.606,CDIAC
Albania,ALBANIA,2006,1.516,CDIAC
Albania,ALBANIA,2007,1.518,CDIAC
Albania,ALBANIA,2008,1.655,CDIAC
Albania,ALBANIA,2009,1.696,CDIAC
Albania,ALBANIA,2010,1.651,CDIAC
Albania,ALBANIA,2011,1.711,CDIAC
Albania,ALBANIA,2012,1.598,BP
Albania,ALBANIA,2013,1.544,BP
Albania,ALBANIA,2014,1.534,BP
Argentina,ARGENTINA,1990,31.145,CDIAC
Argentina,ARGENTINA,1991,33.096,CDIAC
Argentina,ARGENTINA,1992,35.296,CDIAC
Argentina,ARGENTINA,1993,34.175,CDIAC
Argentina,ARGENTINA,1994,35.305,CDIAC
Argentina,ARGENTINA,1995,35.925,CDIAC
Argentina,ARGENTINA,1996,37.956,CDIAC
Argentina,ARGENTINA,1997,39.887,CDIAC
Argentina,ARGENTINA,1998,40.787,CDIAC
Argentina,ARGENTINA,1999,41.764,CDIAC
Argentina,ARGENTINA,2000,39.398,CDIAC
Argentina,ARGENTINA,2001,36.422,CDIAC
Argentina,ARGENTINA,2002,25.320,CDIAC
Argentina,ARGENTINA,2003,31.203,CDIAC
Argentina,ARGENTINA,2004,36.611,CDIAC
Argentina,ARGENTINA,2005,38.921,CDIAC
Argentina,ARGENTINA,2006,43.288,CDIAC
Argentina,ARGENTINA,2007,45.083,CDIAC
Argentina,ARGENTINA,2008,48.985,CDIAC
Argentina,ARGENTINA,2009,45.913,CDIAC
Argentina,ARGENTINA,2010,49.648,CDIAC
Argentina,ARGENTINA,2011,51.450,CDIAC
Argentina,ARGENTINA,2012,52.553,BP
Argentina,ARGENTINA,2013,53.503,BP
Argentina,ARGENTINA,2014,53.370,BP
Armenia,ARMENIA,1990,1.149,CDIAC
Armenia,ARMENIA,1991,1.027,CDIAC
Armenia,ARMENIA,1992,0.956,CDIAC
Armenia,ARMENIA,1993,0.499,CDIAC
Armenia,ARMENIA,1994,0.516,CDIAC
Armenia,ARMENIA,1995,0.764,CDIAC
Armenia,ARMENIA,1996,0.810,CDIAC
Armenia,ARMENIA,1997,1.102,CDIAC
Armenia,ARMENIA,1998,1.104,CDIAC
Armenia,ARMENIA,1999,1.420,CDIAC
Armenia,ARMENIA,2000,1.114,CDIAC
Armenia,ARMENIA,2001,1.155,CDIAC
Armenia,ARMENIA,2002,1.013,CDIAC
Armenia,ARMENIA,2003,1.203,CDIAC
Armenia,ARMENIA,2004,1.222,CDIAC
Armenia,ARMENIA,2005,1.512,CDIAC
Armenia,ARMENIA,2006,1.523,CDIAC
Armenia,ARMENIA,2007,2.081,CDIAC
Armenia,ARMENIA,2008,1.893,CDIAC
Armenia,ARMENIA,2009,1.663,CDIAC
Armenia,ARMENIA,2010,1.560,CDIAC
Armenia,ARMENIA,2011,1.628,CDIAC
Armenia,ARMENIA,2012,1.795,BP
Armenia,ARMENIA,2013,1.754,BP
Armenia,ARMENIA,2014,1.672,BP
Asia,Asia,1990,1665.186,CDIAC
Asia,Asia,1991,1692.770,CDIAC
Asia,Asia,1992,1823.270,CDIAC
Asia,Asia,1993,1883.923,CDIAC
Asia,Asia,1994,1923.754,CDIAC
Asia,Asia,1995,1982.178,CDIAC
Asia,Asia,1996,2062.438,CDIAC
Asia,Asia,1997,2064.930,CDIAC
Asia,Asia,1998,1920.680,CDIAC
Asia,Asia,1999,2053.457,CDIAC
Asia,Asia,2000,2131.504,CDIAC
Asia,Asia,2001,2191.391,CDIAC
Asia,Asia,2002,2292.988,CDIAC
Asia,Asia,2003,2473.492,CDIAC
Asia,Asia,2004,2666.684,CDIAC
Asia,Asia,2005,2871.481,CDIAC
Asia,Asia,2006,3018.147,CDIAC
Asia,Asia,2007,3197.491,CDIAC
Asia,Asia,2008,3325.498,CDIAC
Asia,Asia,2009,3546.740,CDIAC
Asia,Asia,2010,3713.253,CDIAC
Asia,Asia,2011,4019.962,CDIAC
Asia,Asia,2012,4196.476,BP
Asia,Asia,2013,4274.362,BP
Asia,Asia,2014,4355.968,BP
Australia,AUSTRALIA,1990,66.971,UNFCCC
Australia,AUSTRALIA,1991,67.184,UNFCCC
Australia,AUSTRALIA,1992,67.917,UNFCCC
Australia,AUSTRALIA,1993,68.266,UNFCCC
Australia,AUSTRALIA,1994,70.573,UNFCCC
Australia,AUSTRALIA,1995,72.125,UNFCCC
Australia,AUSTRALIA,1996,73.940,UNFCCC
Australia,AUSTRALIA,1997,75.896,UNFCCC
Australia,AUSTRALIA,1998,81.179,UNFCCC
Australia,AUSTRALIA,1999,80.360,UNFCCC
Australia,AUSTRALIA,2000,78.874,UNFCCC
Australia,AUSTRALIA,2001,80.728,UNFCCC
Australia,AUSTRALIA,2002,86.388,UNFCCC
Australia,AUSTRALIA,2003,90.666,UNFCCC
Australia,AUSTRALIA,2004,94.925,UNFCCC
Australia,AUSTRALIA,2005,94.715,UNFCCC
Australia,AUSTRALIA,2006,99.351,UNFCCC
Australia,AUSTRALIA,2007,103.498,UNFCCC
Australia,AUSTRALIA,2008,101.316,UNFCCC
Australia,AUSTRALIA,2009,107.299,UNFCCC
Australia,AUSTRALIA,2010,106.516,UNFCCC
Australia,AUSTRALIA,2011,108.243,UNFCCC
Australia,AUSTRALIA,2012,113.416,UNFCCC
Australia,AUSTRALIA,2013,106.996,UNFCCC
Australia,AUSTRALIA,2014,105.986,UNFCCC
Austria,AUSTRIA,1990,24.143,UNFCCC
Austria,AUSTRIA,1991,24.619,UNFCCC
Austria,AUSTRIA,1992,25.169,UNFCCC
Austria,AUSTRIA,1993,24.081,UNFCCC
Austria,AUSTRIA,1994,24.013,UNFCCC
Austria,AUSTRIA,1995,25.045,UNFCCC
Austria,AUSTRIA,1996,27.040,UNFCCC
Austria,AUSTRIA,1997,25.593,UNFCCC
Austria,AUSTRIA,1998,26.537,UNFCCC
Austria,AUSTRIA,1999,25.491,UNFCCC
Austria,AUSTRIA,2000,25.712,UNFCCC
Austria,AUSTRIA,2001,26.428,UNFCCC
Austria,AUSTRIA,2002,26.614,UNFCCC
Austria,AUSTRIA,2003,27.268,UNFCCC
Austria,AUSTRIA,2004,28.109,UNFCCC
Austria,AUSTRIA,2005,28.761,UNFCCC
Austria,AUSTRIA,2006,29.293,UNFCCC
Austria,AUSTRIA,2007,27.972,UNFCCC
Austria,AUSTRIA,2008,27.514,UNFCCC
Austria,AUSTRIA,2009,25.305,UNFCCC
Austria,AUSTRIA,2010,26.749,UNFCCC
Austria,AUSTRIA,2011,27.529,UNFCCC
Austria,AUSTRIA,2012,26.028,UNFCCC
Austria,AUSTRIA,2013,25.542,UNFCCC
Austria,AUSTRIA,2014,24.653,UNFCCC
Azerbaijan,AZERBAIJAN,1990,9.465,CDIAC
Azerbaijan,AZERBAIJAN,1991,7.189,CDIAC
Azerbaijan,AZERBAIJAN,1992,3.781,CDIAC
Azerbaijan,AZERBAIJAN,1993,6.647,CDIAC
Azerbaijan,AZERBAIJAN,1994,5.254,CDIAC
Azerbaijan,AZERBAIJAN,1995,6.373,CDIAC
Azerbaijan,AZERBAIJAN,1996,7.801,CDIAC
Azerbaijan,AZERBAIJAN,1997,7.067,CDIAC
Azerbaijan,AZERBAIJAN,1998,8.255,CDIAC
Azerbaijan,AZERBAIJAN,1999,7.367,CDIAC
Azerbaijan,AZERBAIJAN,2000,7.129,CDIAC
Azerbaijan,AZERBAIJAN,2001,7.206,CDIAC
Azerbaijan,AZERBAIJAN,2002,8.131,CDIAC
Azerbaijan,AZERBAIJAN,2003,9.218,CDIAC
Azerbaijan,AZERBAIJAN,2004,9.886,CDIAC
Azerbaijan,AZERBAIJAN,2005,9.542,CDIAC
Azerbaijan,AZERBAIJAN,2006,11.065,CDIAC
Azerbaijan,AZERBAIJAN,2007,8.748,CDIAC
Azerbaijan,AZERBAIJAN,2008,9.790,CDIAC
Azerbaijan,AZERBAIJAN,2009,8.834,CDIAC
Azerbaijan,AZERBAIJAN,2010,8.478,CDIAC
Azerbaijan,AZERBAIJAN,2011,9.254,CDIAC
Azerbaijan,AZERBAIJAN,2012,10.101,BP
Azerbaijan,AZERBAIJAN,2013,10.507,BP
Azerbaijan,AZERBAIJAN,2014,11.123,BP
Bahrain,BAHRAIN,1990,3.186,CDIAC
Bahrain,BAHRAIN,1991,3.241,CDIAC
Bahrain,BAHRAIN,1992,3.102,CDIAC
Bahrain,BAHRAIN,1993,3.814,CDIAC
Bahrain,BAHRAIN,1994,3.936,CDIAC
Bahrain,BAHRAIN,1995,3.906,CDIAC
Bahrain,BAHRAIN,1996,3.983,CDIAC
Bahrain,BAHRAIN,1997,3.917,CDIAC
Bahrain,BAHRAIN,1998,4.407,CDIAC
Bahrain,BAHRAIN,1999,2.912,CDIAC
Bahrain,BAHRAIN,2000,3.557,CDIAC
Bahrain,BAHRAIN,2001,3.013,CDIAC
Bahrain,BAHRAIN,2002,3.329,CDIAC
Bahrain,BAHRAIN,2003,3.272,CDIAC
Bahrain,BAHRAIN,2004,3.230,CDIAC
Bahrain,BAHRAIN,2005,3.769,CDIAC
Bahrain,BAHRAIN,2006,3.376,CDIAC
Bahrain,BAHRAIN,2007,4.574,CDIAC
Bahrain,BAHRAIN,2008,5.180,CDIAC
Bahrain,BAHRAIN,2009,5.401,CDIAC
Bahrain,BAHRAIN,2010,5.780,CDIAC
Bahrain,BAHRAIN,2011,5.150,CDIAC
Bahrain,BAHRAIN,2012,4.949,BP
Bahrain,BAHRAIN,2013,5.327,BP
Bahrain,BAHRAIN,2014,5.313,BP
Bangladesh,BANGLADESH,1990,5.360,CDIAC
Bangladesh,BANGLADESH,1991,5.589,CDIAC
Bangladesh,BANGLADESH,1992,6.263,CDIAC
Bangladesh,BANGLADESH,1993,6.100,CDIAC
Bangladesh,BANGLADESH,1994,6.720,CDIAC
Bangladesh,BANGLADESH,1995,7.606,CDIAC
Bangladesh,BANGLADESH,1996,8.057,CDIAC
Bangladesh,BANGLADESH,1997,8.388,CDIAC
Bangladesh,BANGLADESH,1998,8.151,CDIAC
Bangladesh,BANGLADESH,1999,8.189,CDIAC
Bangladesh,BANGLADESH,2000,9.257,CDIAC
Bangladesh,BANGLADESH,2001,11.313,CDIAC
Bangladesh,BANGLADESH,2002,10.615,CDIAC
Bangladesh,BANGLADESH,2003,13.248,CDIAC
Bangladesh,BANGLADESH,2004,13.638,CDIAC
Bangladesh,BANGLADESH,2005,14.143,CDIAC
Bangladesh,BANGLADESH,2006,15.095,CDIAC
Bangladesh,BANGLADESH,2007,16.089,CDIAC
Bangladesh,BANGLADESH,2008,16.901,CDIAC
Bangladesh,BANGLADESH,2009,18.256,CDIAC
Bangladesh,BANGLADESH,2010,20.974,CDIAC
Bangladesh,BANGLADESH,2011,22.551,CDIAC
Bangladesh,BANGLADESH,2012,23.291,BP
Bangladesh,BANGLADESH,2013,25.171,BP
Bangladesh,BANGLADESH,2014,25.838,BP
Belarus,BELARUS,1990,15.215,UNFCCC
Belarus,BELARUS,1991,16.610,UNFCCC
Belarus,BELARUS,1992,11.575,UNFCCC
Belarus,BELARUS,1993,9.916,UNFCCC
Belarus,BELARUS,1994,7.890,UNFCCC
Belarus,BELARUS,1995,9.447,UNFCCC
Belarus,BELARUS,1996,12.849,UNFCCC
Belarus,BELARUS,1997,11.990,UNFCCC
Belarus,BELARUS,1998,19.413,UNFCCC
Belarus,BELARUS,1999,18.560,UNFCCC
Belarus,BELARUS,2000,17.892,UNFCCC
Belarus,BELARUS,2001,16.596,UNFCCC
Belarus,BELARUS,2002,17.148,UNFCCC
Belarus,BELARUS,2003,16.835,UNFCCC
Belarus,BELARUS,2004,17.794,UNFCCC
Belarus,BELARUS,2005,16.548,UNFCCC
Belarus,BELARUS,2006,18.605,UNFCCC
Belarus,BELARUS,2007,19.306,UNFCCC
Belarus,BELARUS,2008,21.093,UNFCCC
Belarus,BELARUS,2009,15.118,UNFCCC
Belarus,BELARUS,2010,16.990,UNFCCC
Belarus,BELARUS,2011,14.820,UNFCCC
Belarus,BELARUS,2012,18.606,UNFCCC
Belarus,BELARUS,2013,19.368,UNFCCC
Belarus,BELARUS,2014,19.766,UNFCCC
Belgium,BELGIUM,1990,42.320,UNFCCC
Belgium,BELGIUM,1991,42.627,UNFCCC
Belgium,BELGIUM,1992,47.444,UNFCCC
Belgium,BELGIUM,1993,44.685,UNFCCC
Belgium,BELGIUM,1994,44.474,UNFCCC
Belgium,BELGIUM,1995,45.489,UNFCCC
Belgium,BELGIUM,1996,45.141,UNFCCC
Belgium,BELGIUM,1997,46.566,UNFCCC
Belgium,BELGIUM,1998,49.629,UNFCCC
Belgium,BELGIUM,1999,50.430,UNFCCC
Belgium,BELGIUM,2000,52.334,UNFCCC
Belgium,BELGIUM,2001,51.507,UNFCCC
Belgium,BELGIUM,2002,54.264,UNFCCC
Belgium,BELGIUM,2003,53.326,UNFCCC
Belgium,BELGIUM,2004,59.618,UNFCCC
Belgium,BELGIUM,2005,58.845,UNFCCC
Belgium,BELGIUM,2006,61.724,UNFCCC
Belgium,BELGIUM,2007,62.624,UNFCCC
Belgium,BELGIUM,2008,58.232,UNFCCC
Belgium,BELGIUM,2009,49.549,UNFCCC
Belgium,BELGIUM,2010,53.653,UNFCCC
Belgium,BELGIUM,2011,56.772,UNFCCC
Belgium,BELGIUM,2012,50.888,UNFCCC
Belgium,BELGIUM,2013,50.061,UNFCCC
Belgium,BELGIUM,2014,48.579,UNFCCC
Benin,BENIN,1990,0.281,CDIAC
Benin,BENIN,1991,0.313,CDIAC
Benin,BENIN,1992,0.334,CDIAC
Benin,BENIN,1993,0.391,CDIAC
Benin,BENIN,1994,0.446,CDIAC
Benin,BENIN,1995,0.473,CDIAC
Benin,BENIN,1996,0.489,CDIAC
Benin,BENIN,1997,0.523,CDIAC
Benin,BENIN,1998,0.575,CDIAC
Benin,BENIN,1999,0.577,CDIAC
Benin,BENIN,2000,0.697,CDIAC
Benin,BENIN,2001,0.793,CDIAC
Benin,BENIN,2002,0.902,CDIAC
Benin,BENIN,2003,1.042,CDIAC
Benin,BENIN,2004,1.001,CDIAC
Benin,BENIN,2005,1.355,CDIAC
Benin,BENIN,2006,1.871,CDIAC
Benin,BENIN,2007,1.896,CDIAC
Benin,BENIN,2008,2.045,CDIAC
Benin,BENIN,2009,1.948,CDIAC
Benin,BENIN,2010,2.010,CDIAC
Benin,BENIN,2011,2.497,CDIAC
Benin,BENIN,2012,2.213,BP
Benin,BENIN,2013,2.312,BP
Benin,BENIN,2014,2.108,BP
Bolivia,PLURINATIONAL STATE OF BOLIVIA,1990,1.472,CDIAC
Bolivia,PLURINATIONAL STATE OF BOLIVIA,1991,1.540,CDIAC
Bolivia,PLURINATIONAL STATE OF BOLIVIA,1992,1.779,CDIAC
Bolivia,PLURINATIONAL STATE OF BOLIVIA,1993,2.123,CDIAC
Bolivia,PLURINATIONAL STATE OF BOLIVIA,1994,2.276,CDIAC
Bolivia,PLURINATIONAL STATE OF BOLIVIA,1995,2.389,CDIAC
Bolivia,PLURINATIONAL STATE OF BOLIVIA,1996,2.539,CDIAC
Bolivia,PLURINATIONAL STATE OF BOLIVIA,1997,2.937,CDIAC
Bolivia,PLURINATIONAL STATE OF BOLIVIA,1998,3.117,CDIAC
Bolivia,PLURINATIONAL STATE OF BOLIVIA,1999,3.184,CDIAC
Bolivia,PLURINATIONAL STATE OF BOLIVIA,2000,2.821,CDIAC
Bolivia,PLURINATIONAL STATE OF BOLIVIA,2001,2.673,CDIAC
Bolivia,PLURINATIONAL STATE OF BOLIVIA,2002,2.756,CDIAC
Bolivia,PLURINATIONAL STATE OF BOLIVIA,2003,3.402,CDIAC
Bolivia,PLURINATIONAL STATE OF BOLIVIA,2004,3.028,CDIAC
Bolivia,PLURINATIONAL STATE OF BOLIVIA,2005,2.802,CDIAC
Bolivia,PLURINATIONAL STATE OF BOLIVIA,2006,3.390,CDIAC
Bolivia,PLURINATIONAL STATE OF BOLIVIA,2007,2.891,CDIAC
Bolivia,PLURINATIONAL STATE OF BOLIVIA,2008,3.189,CDIAC
Bolivia,PLURINATIONAL STATE OF BOLIVIA,2009,3.624,CDIAC
Bolivia,PLURINATIONAL STATE OF BOLIVIA,2010,3.797,CDIAC
Bolivia,PLURINATIONAL STATE OF BOLIVIA,2011,4.115,CDIAC
Bolivia,PLURINATIONAL STATE OF BOLIVIA,2012,4.524,BP
Bolivia,PLURINATIONAL STATE OF BOLIVIA,2013,4.828,BP
Bolivia,PLURINATIONAL STATE OF BOLIVIA,2014,5.001,BP
Botswana,BOTSWANA,1990,0.737,CDIAC
Botswana,BOTSWANA,1991,0.719,CDIAC
Botswana,BOTSWANA,1992,0.758,CDIAC
Botswana,BOTSWANA,1993,0.872,CDIAC
Botswana,BOTSWANA,1994,0.827,CDIAC
Botswana,BOTSWANA,1995,0.831,CDIAC
Botswana,BOTSWANA,1996,0.752,CDIAC
Botswana,BOTSWANA,1997,0.764,CDIAC
Botswana,BOTSWANA,1998,0.912,CDIAC
Botswana,BOTSWANA,1999,0.862,CDIAC
Botswana,BOTSWANA,2000,2.352,CDIAC
Botswana,BOTSWANA,2001,2.158,CDIAC
Botswana,BOTSWANA,2002,0.881,CDIAC
Botswana,BOTSWANA,2003,3.937,CDIAC
Botswana,BOTSWANA,2004,2.698,CDIAC
Botswana,BOTSWANA,2005,2.426,CDIAC
Botswana,BOTSWANA,2006,2.280,CDIAC
Botswana,BOTSWANA,2007,2.890,CDIAC
Botswana,BOTSWANA,2008,3.483,CDIAC
Botswana,BOTSWANA,2009,1.598,CDIAC
Botswana,BOTSWANA,2010,1.692,CDIAC
Botswana,BOTSWANA,2011,1.545,CDIAC
Botswana,BOTSWANA,2012,1.663,BP
Botswana,BOTSWANA,2013,4.689,BP
Botswana,BOTSWANA,2014,4.912,BP
Brazil,BRAZIL,1990,64.407,CDIAC
Brazil,BRAZIL,1991,66.037,CDIAC
Brazil,BRAZIL,1992,66.017,CDIAC
Brazil,BRAZIL,1993,68.178,CDIAC
Brazil,BRAZIL,1994,72.029,CDIAC
Brazil,BRAZIL,1995,78.296,CDIAC
Brazil,BRAZIL,1996,86.545,CDIAC
Brazil,BRAZIL,1997,91.582,CDIAC
Brazil,BRAZIL,1998,93.773,CDIAC
Brazil,BRAZIL,1999,88.480,CDIAC
Brazil,BRAZIL,2000,92.249,CDIAC
Brazil,BRAZIL,2001,91.140,CDIAC
Brazil,BRAZIL,2002,86.901,CDIAC
Brazil,BRAZIL,2003,83.958,CDIAC
Brazil,BRAZIL,2004,87.431,CDIAC
Brazil,BRAZIL,2005,92.843,CDIAC
Brazil,BRAZIL,2006,95.892,CDIAC
Brazil,BRAZIL,2007,103.434,CDIAC
Brazil,BRAZIL,2008,115.883,CDIAC
Brazil,BRAZIL,2009,106.447,CDIAC
Brazil,BRAZIL,2010,127.941,CDIAC
Brazil,BRAZIL,2011,134.757,CDIAC
Brazil,BRAZIL,2012,141.469,BP
Brazil,BRAZIL,2013,149.976,BP
Brazil,BRAZIL,2014,155.818,BP
Brunei Darussalam,BRUNEI (DARUSSALAM),1990,1.275,CDIAC
Brunei Darussalam,BRUNEI (DARUSSALAM),1991,1.164,CDIAC
Brunei Darussalam,BRUNEI (DARUSSALAM),1992,1.250,CDIAC
Brunei Darussalam,BRUNEI (DARUSSALAM),1993,1.340,CDIAC
Brunei Darussalam,BRUNEI (DARUSSALAM),1994,1.415,CDIAC
Brunei Darussalam,BRUNEI (DARUSSALAM),1995,1.375,CDIAC
Brunei Darussalam,BRUNEI (DARUSSALAM),1996,1.652,CDIAC
Brunei Darussalam,BRUNEI (DARUSSALAM),1997,1.075,CDIAC
Brunei Darussalam,BRUNEI (DARUSSALAM),1998,1.474,CDIAC
Brunei Darussalam,BRUNEI (DARUSSALAM),1999,0.849,CDIAC
Brunei Darussalam,BRUNEI (DARUSSALAM),2000,0.849,CDIAC
Brunei Darussalam,BRUNEI (DARUSSALAM),2001,0.827,CDIAC
Brunei Darussalam,BRUNEI (DARUSSALAM),2002,0.842,CDIAC
Brunei Darussalam,BRUNEI (DARUSSALAM),2003,1.278,CDIAC
Brunei Darussalam,BRUNEI (DARUSSALAM),2004,1.218,CDIAC
Brunei Darussalam,BRUNEI (DARUSSALAM),2005,1.220,CDIAC
Brunei Darussalam,BRUNEI (DARUSSALAM),2006,1.312,CDIAC
Brunei Darussalam,BRUNEI (DARUSSALAM),2007,1.934,CDIAC
Brunei Darussalam,BRUNEI (DARUSSALAM),2008,1.982,CDIAC
Brunei Darussalam,BRUNEI (DARUSSALAM),2009,1.521,CDIAC
Brunei Darussalam,BRUNEI (DARUSSALAM),2010,1.566,CDIAC
Brunei Darussalam,BRUNEI (DARUSSALAM),2011,1.860,CDIAC
Brunei Darussalam,BRUNEI (DARUSSALAM),2012,2.046,BP
Brunei Darussalam,BRUNEI (DARUSSALAM),2013,2.150,BP
Brunei Darussalam,BRUNEI (DARUSSALAM),2014,2.164,BP
Bulgaria,BULGARIA,1990,17.261,UNFCCC
Bulgaria,BULGARIA,1991,12.074,UNFCCC
Bulgaria,BULGARIA,1992,11.561,UNFCCC
Bulgaria,BULGARIA,1993,12.372,UNFCCC
Bulgaria,BULGARIA,1994,11.256,UNFCCC
Bulgaria,BULGARIA,1995,11.626,UNFCCC
Bulgaria,BULGARIA,1996,12.265,UNFCCC
Bulgaria,BULGARIA,1997,12.421,UNFCCC
Bulgaria,BULGARIA,1998,12.199,UNFCCC
Bulgaria,BULGARIA,1999,11.108,UNFCCC
Bulgaria,BULGARIA,2000,11.925,UNFCCC
Bulgaria,BULGARIA,2001,12.425,UNFCCC
Bulgaria,BULGARIA,2002,11.748,UNFCCC
Bulgaria,BULGARIA,2003,12.625,UNFCCC
Bulgaria,BULGARIA,2004,12.383,UNFCCC
Bulgaria,BULGARIA,2005,12.994,UNFCCC
Bulgaria,BULGARIA,2006,14.046,UNFCCC
Bulgaria,BULGARIA,2007,14.416,UNFCCC
Bulgaria,BULGARIA,2008,14.604,UNFCCC
Bulgaria,BULGARIA,2009,12.040,UNFCCC
Bulgaria,BULGARIA,2010,11.511,UNFCCC
Bulgaria,BULGARIA,2011,12.289,UNFCCC
Bulgaria,BULGARIA,2012,11.865,UNFCCC
Bulgaria,BULGARIA,2013,10.369,UNFCCC
Bulgaria,BULGARIA,2014,10.916,UNFCCC
Bunkers,Bunkers,1959,58.234,CDIAC
Bunkers,Bunkers,1960,65.022,CDIAC
Bunkers,Bunkers,1961,71.845,CDIAC
Bunkers,Bunkers,1962,74.403,CDIAC
Bunkers,Bunkers,1963,77.821,CDIAC
Bunkers,Bunkers,1964,85.181,CDIAC
Bunkers,Bunkers,1965,88.051,CDIAC
Bunkers,Bunkers,1966,95.264,CDIAC
Bunkers,Bunkers,1967,101.955,CDIAC
Bunkers,Bunkers,1968,107.758,CDIAC
Bunkers,Bunkers,1969,112.831,CDIAC
Bunkers,Bunkers,1970,119.330,CDIAC
Bunkers,Bunkers,1971,125.838,CDIAC
Bunkers,Bunkers,1972,134.372,CDIAC
Bunkers,Bunkers,1973,143.979,CDIAC
Bunkers,Bunkers,1974,133.565,CDIAC
Bunkers,Bunkers,1975,122.390,CDIAC
Bunkers,Bunkers,1976,120.031,CDIAC
Bunkers,Bunkers,1977,122.906,CDIAC
Bunkers,Bunkers,1978,124.609,CDIAC
Bunkers,Bunkers,1979,125.132,CDIAC
Bunkers,Bunkers,1980,122.010,CDIAC
Bunkers,Bunkers,1981,112.687,CDIAC
Bunkers,Bunkers,1982,102.116,CDIAC
Bunkers,Bunkers,1983,97.949,CDIAC
Bunkers,Bunkers,1984,98.328,CDIAC
Bunkers,Bunkers,1985,100.468,CDIAC
Bunkers,Bunkers,1986,107.510,CDIAC
Bunkers,Bunkers,1987,117.917,CDIAC
Bunkers,Bunkers,1988,122.075,CDIAC
Bunkers,Bunkers,1989,126.668,CDIAC
Bunkers,Bunkers,1990,147.238,CDIAC
Bunkers,Bunkers,1991,142.461,CDIAC
Bunkers,Bunkers,1992,147.266,CDIAC
Bunkers,Bunkers,1993,152.898,CDIAC
Bunkers,Bunkers,1994,159.421,CDIAC
Bunkers,Bunkers,1995,168.407,CDIAC
Bunkers,Bunkers,1996,182.776,CDIAC
Bunkers,Bunkers,1997,192.744,CDIAC
Bunkers,Bunkers,1998,205.076,CDIAC
Bunkers,Bunkers,1999,211.562,CDIAC
Bunkers,Bunkers,2000,214.621,CDIAC
Bunkers,Bunkers,2001,213.296,CDIAC
Bunkers,Bunkers,2002,217.591,CDIAC
Bunkers,Bunkers,2003,226.307,CDIAC
Bunkers,Bunkers,2004,244.857,CDIAC
Bunkers,Bunkers,2005,254.443,CDIAC
Bunkers,Bunkers,2006,268.732,CDIAC
Bunkers,Bunkers,2007,283.478,CDIAC
Bunkers,Bunkers,2008,288.837,CDIAC
Bunkers,Bunkers,2009,278.845,CDIAC
Bunkers,Bunkers,2010,300.196,CDIAC
Bunkers,Bunkers,2011,306.884,CDIAC
Bunkers,Bunkers,2012,304.987,BP
Bunkers,Bunkers,2013,308.718,BP
Bunkers,Bunkers,2014,313.341,BP
Bunkers,Bunkers,2015,313.341,BP
Burkina Faso,BURKINA FASO,1990,0.216,CDIAC
Burkina Faso,BURKINA FASO,1991,0.229,CDIAC
Burkina Faso,BURKINA FASO,1992,0.234,CDIAC
Burkina Faso,BURKINA FASO,1993,0.233,CDIAC
Burkina Faso,BURKINA FASO,1994,0.239,CDIAC
Burkina Faso,BURKINA FASO,1995,0.240,CDIAC
Burkina Faso,BURKINA FASO,1996,0.270,CDIAC
Burkina Faso,BURKINA FASO,1997,0.309,CDIAC
Burkina Faso,BURKINA FASO,1998,0.452,CDIAC
Burkina Faso,BURKINA FASO,1999,0.515,CDIAC
Burkina Faso,BURKINA FASO,2000,0.397,CDIAC
Burkina Faso,BURKINA FASO,2001,0.420,CDIAC
Burkina Faso,BURKINA FASO,2002,0.452,CDIAC
Burkina Faso,BURKINA FASO,2003,0.534,CDIAC
Burkina Faso,BURKINA FASO,2004,0.601,CDIAC
