# Global Carbon Budget 2022 — National_Fossil_Carbon_Emissions_2022v1.0.xlsx  — Territorial Emissions
#
# Fossil CO2 emissions by country (territorial)
# All values in million tonnes of carbon per year. For values in million tonnes of CO2 per year, multiply the values below by 3.664
# 1MtC = 1 million tonne of carbon = 3.664 million tonnes of CO2
# Cite as: Friedlingstein et al. 2022b
# Methods: Full details of the method are described in Friedlingstein et al (2022b) and Andrew and Peters (2021)
# (1) National estimates include emissions from fossil fuel combustion and oxidation and cement production and excludes emissions from bunker fuels. World totals include emissions from bunker fuels.
# (2) Bunker fuels: Emissions from fuels used for international aviation and maritime transport
# (3) The disaggregations of regions (e.g. the former Soviet Union prior to 1992) are based on the shares of emissions in the first year after the countries are disaggregated (e.g., 1992 for the Former Soviet Union).
# (4) The statistical difference presented on column HX is the difference between the world emissions and the sum of the emissions for each countries and for the bunker fuels.
# MtC/yr
# Generated with openclimatedata 0.38.1 from the GCB Excel file 'National_Fossil_Carbon_Emissions_2022v1.0.xlsx' from https://doi.org/10.18160/gcp-2022
# http://openclimatedata.net - https://github.com/openclimatedata/global-carbon-budget
Year,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,"Bonaire, Saint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cambodia,Canada,Cape Verde,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czech Republic,North Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Micronesia (Federated States of),Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Greenland,Grenada,Guadeloupe,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iraq,Ireland,Iran,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,North Macedonia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Norway,Occupied Palestinian Territory,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Bolivia,Poland,Portugal,Qatar,Cameroon,South Korea,Moldova,South Sudan,Sudan,Réunion,Romania,Russia,Rwanda,Saint Helena,Saint Lucia,Sint Maarten (Dutch part),Samoa,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,Spain,Sri Lanka,Saint Kitts and Nevis,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,Tanzania,USA,Uruguay,Uzbekistan,Vanuatu,Venezuela,Viet Nam,Wallis and Futuna Islands,Yemen,Zambia,Zimbabwe,KP Annex B,Non KP Annex B,OECD,Non-OECD,EU27,Africa,Asia,Central America,Europe,Middle East,North America,Oceania,South America,Bunkers,Statistical Difference,World
1939,,0.118,0.044,,,,,4.74275913385827,0.242349431495782,0.0508116245703044,8.7722457480315,1.72918133935598,1.46372896184488,,0.869,0.0,0.001,3.07774644248327,20.1171857480315,,,,,0.0109479201491852,0.367755315963602,,1.6232290528379,,0.717,0.95080514944053,,0.0,,25.9289942919232,,,,1.36662692913386,20.3130433181102,1.26581346456693,,,,,,0.394244893475183,,0.758262469463131,,13.9721697585683,3.06158932655162,0.0239610708661417,4.44922952755906,,,,0.291983723787104,0.6075870571351,,,0.00396755905511811,1.11962210430192,,,,,1.32937598099824,53.116,,,,,0.450488077152424,177.026606771654,,0.0686188188976378,,,,,,,,,,0.0148783464566929,3.942,,13.4585946242713,7.96981348796869,3.318,3.14671614173228,8.202,0.0148783464566929,12.5873633858268,,34.8654040974823,,7.35783524188215,,,,,0.631128601435196,,0.730422005348879,0.0158702362204724,,,,,1.14445400166358,,,0.268748304307974,,,0.465,,,,,,,,,6.18554582677165,,0.0362894163758103,,0.087,0.0179675590551181,0.882,,,,11.1083998425197,,1.21774047244094,,,0.224,,3.41557015748032,,,0.0,,,,,1.59687015491485,0.023,0.023,14.165,1.29667559055118,,,0.170088295919534,1.1382340152671,0.0,0.0,,6.87441606299213,67.6634614252468,0.0,,,0.0904393403628342,,,0.451,,1.06949205455008,,,,4.48972395436475,0.303026574245255,,,10.9599537795276,4.28868614173228,,,,,,,7.9966942519685,3.237,0.0158702362204724,1.96,0.360669761875813,0.0128945669291339,,,,2.58,0.00893430708661417,1.3386837007874,0.92670967920526,,,,21.4625949805528,,123.487,,456.037245411306,0.0238053543307087,2.81555903162708,,1.90990267716535,1.93565937007874,,,,0.81,1092.43387462969,120.841967196075,1002.28929921004,210.986542615726,346.346618045227,12.7873713327257,100.097434220287,3.49146135454545,571.688510157455,14.225302519685,488.151785530001,9.98998622047244,12.843990490595,0.0,0.0,1213.27584182577
1940,,0.189,0.065,,,,,4.32980751993963,0.290575833751958,0.0410612858014082,7.92522151554192,2.00409976377953,1.75441945729885,,0.81,0.0,0.0,3.68851758677605,16.9497648031496,,,,,0.00884710303947668,0.422908304307974,,1.77018086614173,,0.808,1.119,,0.0,,29.6456779869043,,,,1.43557826771654,24.7790743131111,1.13678913385827,,,,,,0.459714317140238,,0.612758049647233,,15.7468592910792,3.93821052631579,0.0209744527559055,4.04551338582677,,,,0.296983779527559,0.826602598425197,,,0.00198377952755905,1.33825182440087,,,,,0.631667480314961,37.592,,,,,0.540197080015717,178.582150878535,,0.0647891338582677,,,,,,,,,,,4.319,0.009,14.2766362805427,7.842,2.099,3.14469992125984,7.40392700787402,0.0198377952755905,13.381704015748,,41.8243122834646,,8.81907094753583,,,,,0.756443436775248,,0.884950623521282,0.00595133858267717,,,,,1.3715700977,,,0.309088029330889,,,0.701,,,,,,,,,6.33446480889108,,0.0417365394064534,,0.108,0.0179675590551181,0.866,,,,9.126,,1.29875688007268,,,0.228,,1.77662692913386,,,0.0,,,,,1.44586212598425,0.031,0.0349756692913386,45.646,1.06369992125984,,,0.21878947368421,1.36458939816759,0.0,0.0,,6.53556204724409,81.1194804692889,0.0,,,0.0730847642391552,,,0.586,,1.22822555041939,,,,5.06129407505749,0.35032725939505,,,11.3310835433071,5.90028062992126,,,,,,,5.04222952755906,2.2682862992126,0.00595133858267716,2.12,0.432363300195346,0.0158702362204724,,,,2.93,0.0159307926509186,1.49270783580672,1.11099840642387,,,,25.7328094615701,,129.679,,511.731741038778,0.0228134645669291,3.38065706240268,,3.36890267716535,1.84769181102362,,,,0.935,1193.37204186072,131.589091131359,1085.65033302563,239.31079996645,360.361128996751,13.5505427257218,116.353310448762,3.66575120272727,608.190397564364,12.4233753161217,547.711883834573,9.2239783956146,13.8418935041916,0.0,0.0,1324.96113299208
1941,,0.170983779527559,0.085,,,,,3.80471047244094,0.255267616602971,0.0500402949540795,9.42823763779528,2.17606775106108,1.54141086451222,,0.778,0.0,0.0,3.2419255618596,17.790302519685,,,,,0.0107817287487223,0.0,,1.71415653543307,,0.537,1.207,,0.0,,32.7925320472441,,,,1.5196025984252,31.1076879456693,1.01876480314961,,,,,,0.0,0.0208296850393701,0.746751908552812,,15.8503589127122,4.39157972648156,0.0279513385826772,4.74853771653543,,,,0.198983779527559,1.07853771653543,,,0.000991889763779527,1.17585653943139,0.00297566929133858,,,,0.88565937007874,32.7312449606299,,,,,0.474424990519171,180.347485836127,,0.0369270078740157,,,,0.00297566929133858,,,,,,0.0148783464566929,4.87226196850394,0.007,14.623681371726,7.22881343875959,1.312,2.30567559055118,5.68294321835497,0.0158702362204724,11.7069178470293,,42.1955687350696,,7.74955206300551,,,,,0.664765557013845,,0.777676204653497,0.00595133858267717,,,,,1.20565754025787,,,0.0,,,0.596,,,,,,,,,6.15340795275591,,0.0,,0.106,0.0159675590551181,0.869,,,,10.132489105537,,1.36475687102985,,,0.27,,1.31365125984252,,,0.0,,,,,1.43281346456693,0.0247972440944882,0.0289756692913386,44.979,1.03169992125984,,,0.243976651471198,1.19918127195375,0.0,0.0,,6.15331885084145,71.2655764551068,0.0,,,0.0890664548807497,,,0.494,,0.0,,,,5.09344777054236,0.0,,,12.0980348818898,5.87019141732283,,,,,,,4.10528647298927,1.80821374172358,0.00595133858267716,2.16576469451365,0.379913108680178,0.0158702362204724,,,,2.702,0.0369351181102362,1.53369972551376,0.975839667516413,,,,22.6061724220526,,128.179995134404,,557.74697061358,0.0238053543307087,2.96239815923967,,4.10987023622047,1.72666748031496,,,,1.022,1223.89173822147,131.36172641423,1130.14289391295,225.110570722756,355.183063303624,14.7443941732283,120.744857897867,3.62244574146707,584.975762930094,9.82841585725456,596.69291061358,10.7929945088251,13.8516829133858,0.0,2.27373675443232e-13,1355.2534646357
1942,,0.203,0.136,,,,,3.67881558365954,0.140064032968146,0.0291571750180679,9.96237551181102,2.3322457480315,0.843734733942564,,0.714,0.0,0.0,1.76586083345311,16.6694403601291,,,,,0.00628223219731847,0.0,,1.60117327196546,,0.34,1.46,,0.0,,35.7744022388044,,,,1.58459474387108,34.828979576378,1.13677291338583,,,,,,0.0,0.0228134645669291,0.435112864796884,,17.0952198140596,4.84834192291753,0.0389270078740157,4.49552149606299,,,,0.286975669291339,1.04653771653543,,,0.00297566929133858,0.638466984658105,0.00297566929133858,,,,0.766805354330709,33.432242519685,,,,,0.260200205146261,182.286962755906,,0.0619670272363496,,,,0.00297566929133858,,,,,,,5.14119708661417,,14.609608853417,2.581,2.173,1.91478090921433,8.05994322130195,0.0297566929133858,11.4325265942541,,40.3361988591714,,4.20428967015939,,,,,0.360801596899259,,0.423025547753517,0.0952214173228346,,,,,0.659818209805401,,,0.0,,,0.18,,,,,,,,,5.1793513063328,,0.0,,0.09,0.00797566929133858,0.28,,,,9.44159448818898,,1.39075686770296,0.0,,0.339,,1.26258605020153,,,0.0,,,,,1.64878913385827,,0.0369749934383202,49.567,0.825732362204724,,,0.269352329050974,0.652017371964266,0.0,0.0,,6.46059448818898,38.7439157167447,0.0,,,0.051896700760457,,,0.519,,0.0,,,,5.49349911454189,0.0,,,13.2159537795276,6.29318330708661,,,,,,,3.55409165354331,1.59351369091403,0.0148783464566929,1.75174843909217,0.207093687160451,,,,,2.911,0.0439351181102362,1.34976480314961,0.536897011006148,,,,12.2896153538026,,127.974865433071,,599.963148145676,0.0198377952755905,1.65319904453606,,3.15186216971214,0.923805354330709,,,,1.13,1229.73729368939,122.234225460909,1178.11314424842,173.858374901886,360.445915821495,16.0542806299213,109.155315316176,3.45923810663099,544.931290271646,12.9555644811445,640.916901690813,11.353132379514,13.1457962744576,0.0,4.54747350886464e-13,1351.9715191503
1943,,0.126,0.127910787401575,,,,,3.84194594357092,0.14617894767527,0.0470923052042348,9.54956209309822,2.62314842519685,0.880570499871643,,0.753,0.0,0.0,1.84295477507675,15.7894890551181,,,,,0.0101465521202471,0.0153427853703338,,1.76717322353926,,0.511,1.586,,0.0,,37.6807186166824,,,,1.66758637795276,29.7474202984252,1.01871586289312,,,,,,0.0167083778490606,0.0228134645669291,0.702759022937113,,18.8743351064543,4.69843459999933,0.0599270078740157,5.62829440944882,,,,0.287967559055118,1.1196431496063,,,0.00396755905511811,0.666341172426119,0.00297566929133858,,,,1.07674023124433,34.1827720315605,,,,,0.271560024134249,185.433991914536,,0.058,,,,0.00297566929133858,,,,,,,5.24222938057843,0.005,12.7304818676116,5.193,2.991,1.9407242519685,8.3119594488189,0.0228134645669291,1.94111128702084,,41.1128474580618,,4.38784052323898,,,,,0.376553470842052,,0.441493994567666,0.00991889763779527,,,,,0.688624549232207,,,0.011321503208066,,,0.36,,,,,,,,,5.20135941448074,,0.00152875659988076,,0.096845905511811,0.0139650635978195,0.112,,,,9.5326025984252,,1.46574858267717,0.00198377952755905,,0.372,,1.48565937007874,,,0.0,,,,,1.79477278680466,,0.0399756692913386,53.981,0.802724594938692,,,0.261024144444407,0.680483142459622,0.0,0.0,,6.03349716535433,40.4353973555878,0.0,,,0.0838193436020412,,,0.544,,0.0446832974925719,,,,6.06526694515149,0.0126949706456163,,,13.3089862966335,6.50912653543307,,,,,,,4.32197834656595,1.68459424738624,0.00991889763779527,1.75365956416986,0.2161349821063,0.00892700787401575,,,,2.804,0.0139737976983646,1.66981346456693,0.560336857476651,,,,12.8261553068466,,124.132189779605,,620.103452378641,0.0178540157480315,1.7253743984582,,2.81987834645669,0.755862125984252,,,,1.288,1253.93022053238,120.272112319459,1200.72494064895,173.477392202885,363.448895343716,16.4081952366698,105.809206770374,3.67559013724946,546.740205663427,14.3124241732283,662.985530409804,11.0153106757754,13.2558697853119,0.0,0.0,1374.20233285184
1944,,0.042,0.135895336513593,,,,,3.80780779527559,0.211986656438827,0.0590421922259267,9.33651338582677,2.563,1.27699096891252,,0.769,0.0,0.0,2.67262712551722,9.04433503414743,,,,,0.0127212859535307,0.00375985334555454,,1.60910787401575,,0.681,1.19786212598425,,0.0,,38.3207428805817,,,,1.6756025984252,28.1123275882129,1.29369204900739,,,,,,0.00408707607699358,0.0238053543307087,0.881087327129321,,17.9934725974916,4.964112755412,0.0469026771653543,5.5352862992126,,,,0.36195956053014,1.18953000125614,,,0.00495944881889764,0.96631860768305,,,,,0.743805354330709,21.8303617322835,,,,,0.393812532202305,163.83,,0.03,,,,0.00297566929133858,,,,,,,4.32782968503937,0.005,13.017480988705,2.394,3.486,1.73475669291339,11.3699594452521,0.0238053543307087,0.976509240829064,,37.8637316611141,,6.3631846876784,,,,,0.546072553700193,,0.640248388941264,0.0178540157480315,,,,,0.998633647696765,,,0.00274793767186068,,,0.301,,,,,,,,,5.4923268503937,,0.000371057427155524,,0.114878346456693,0.0149695866141732,0.084,,,,6.36876480314961,,1.49274858267717,0.000991889763779527,,0.452,,1.33164341731102,,,0.0,,,,,1.76172409538246,,0.0379675590551181,51.594,0.885732059789136,,,0.275784041967333,0.986827093963304,0.0,0.0,,4.10964306276026,58.638845220231,0.0,,,0.105088883963949,,,0.89,,0.0109195016929178,,,,5.78652740250837,0.00311457378551787,,,14.8927672440945,7.03896461978411,,,,,,,3.39583212598425,1.21452960629921,0.00495944881889764,1.26373236220472,0.313435914848437,0.00396755905511811,,,,2.94,0.0249351181102362,1.9166837007874,0.812592639261487,,,,18.6003102478449,,120.63989050883,,667.277157063211,0.0257891338582677,2.50211371508034,,4.12787023622047,0.389,,,,1.309,1266.32019770432,128.509507612087,1191.51477048069,203.314934835718,311.599085130391,18.1858377590296,101.770326624794,4.02571260265855,515.748556700525,18.4782619649371,711.090226794186,10.8292619685039,14.7015209017704,0.0,-2.27373675443232e-13,1394.8297053164
1945,,0.033,0.167886456692913,,,,,3.72979968503937,0.223444204833181,0.0686025596056637,8.92322141732284,1.245,1.34722660346855,,0.836,0.0,0.0,2.82579801192305,10.5772862992126,,,,,0.0147811716500688,0.213718327719112,,1.86214842519685,,0.251,1.42173236220472,,0.0,,35.6225158267717,,,,1.53954582677165,15.2544231925193,1.22266720820393,,,,,,0.230818138280038,0.0297566929133858,1.02375680167651,,9.54910110093963,0.0178540157480315,0.0469171345429647,3.83275669291339,,,,0.334959448818898,1.18852149606299,,,,1.02354087692539,,,,,0.174693562097351,29.2482644094488,,,,,0.415271813205537,31.677,,0.0179432283464567,,,,0.00396755905511811,,,,,,,2.23795943069141,0.004,14.4307053364527,1.039,3.857,1.86478913385827,14.4369756692913,0.0198377952755905,1.18774185523211,,20.9157104724409,,6.74219941793124,,,,,0.578453316283679,,0.677487792620332,0.0198377952755905,,,,,1.05335417275494,0.00694322834645669,,0.156192777268561,0.002,,0.167,,,,,,,,,6.17218086614173,,0.02109090415952,,0.142918897637795,0.0129623453318335,0.081,,,,3.99874858267717,,1.53374030314704,0.00198377952755905,,0.377,,1.09484590551181,,,0.0,,,,,1.71070820203841,0.00396755905511811,0.0459675590551181,16.2276675008042,0.910708031496063,,,0.000991889763779527,1.0447294995614,0.0,0.0,,5.1597242519685,62.0809989722231,0.0,,,0.122105331022308,,,2.405,,0.620983653789455,,,,3.07089889906037,0.176704357314544,,,15.2478402362205,7.71487511811024,,,,,,,1.24166073357678,0.442545826771654,0.00495944881889764,0.597,0.331373207352608,,,,,3.008,0.0259351181102362,1.9346837007874,0.855376792868432,,,,19.6935780508185,,113.980458267717,,643.982388192653,0.0297566929133858,2.62068054595408,,4.29987026639108,0.16799188976378,,,,1.21792700787402,1042.80140299426,117.205234137564,962.150949332127,197.855687799694,134.52739975888,18.4299086924732,66.0406702576409,4.27295389545061,336.739339956343,23.5142944094488,685.777084885567,10.4569617204699,14.7754233144287,0.0,0.0,1160.00663713182
1946,,0.132,0.2078708570998,,,,,3.73974291338583,0.250411592844713,0.076904080430731,9.66718897637795,3.4825700340333,1.5107206476906,,0.917,0.0320616113744076,0.0,3.17311572412192,15.3959156692913,,,,,0.0165698250906587,0.422343688810856,,2.03609209924814,,0.258,1.358,,0.0,,37.7789724946096,,,,1.48235929133858,9.85454351653543,1.35363503937008,,,,,,0.453732110796082,0.045708031496063,1.14764049432258,,11.8910822565537,0.0198377952755905,0.0849107874015748,4.81544850393701,,,,0.300959448818898,1.15235118110236,,,,1.15065873325338,,,,,0.895635039370079,45.0996643037555,,,,,0.465505212392899,74.1491370866142,,0.0338864566929134,,,,0.00396755905511811,,,,,,,2.94682151423791,0.003,14.2535657289453,0.367,3.918,2.23666748031496,16.4389513415426,0.035708031496063,6.04976968503937,,14.3849781102362,,7.58121922542865,,,,0.67,0.650340530788093,,0.761142756621844,0.0198377952755905,,,,,1.18103701284155,0.00991889763779527,,0.308648359303391,,,0.165,,,,,,,,,6.99318886040146,,0.0416771702181085,,0.186806389680013,0.0149695866141732,0.002,,,,8.48855393700787,,1.50974858267717,0.000991889763779527,,0.447,,1.93052149606299,,,0.172938388625592,,,,,1.57371614173228,0.0309351181102362,0.0439668046145395,28.5464590551181,1.0616431496063,,,0.132991828322596,1.17417693018901,0.0,0.0,,4.76665133298433,69.7679819836744,0.0,,,0.136881163792398,,,6.865,,1.22787968379415,,,,3.81238727114314,0.348410405195191,,,15.2957023622047,7.66563181102362,,,,,,,4.74238606299213,1.57323763779528,0.00595133858267716,0.781,0.372076497505177,,,,,2.985,0.0359082384701912,1.9166431496063,0.957818662481481,,,,22.1331247992225,,119.030627795276,,616.12821073005,0.0386999212598425,2.92518155377744,,21.8478621259843,0.194959448818898,,,,1.17692700787402,1125.25080317204,140.67137267241,1035.39002433707,230.532151507386,231.343210566062,18.6024464104469,55.3630854691534,4.41366304395132,452.26154583453,30.7870916565033,660.900372085061,11.1769375590551,32.4170337857525,0.0,-2.27373675443232e-13,1265.92217584445
1947,,0.253,0.202862125984252,,,,,3.96149922760317,0.301192393615093,0.0871556690095776,10.3750105511811,4.81169181102362,1.81753134954111,,1.078,0.0331563981042654,0.001,3.81969996156003,22.3881208661417,,,,,0.0187786419531902,0.587668347235097,,2.44199433070866,,1.461,1.613,,0.0,,39.1779075590551,,,,1.55733496062992,11.4181591162194,1.38161881889764,,,,,,0.629785012445015,0.051691811023622,1.30062507093183,,13.4969288612325,0.0198377952755905,0.088871678040245,5.85530251968504,,,0.00198377952755905,0.315967456067991,1.2042862992126,,,,1.38578010628938,,,,,1.48753771653543,50.115750151427,,,,,0.559958273116642,86.6976099212599,,0.0457972440944882,,,,0.00396755905511811,,,,,,0.00495944881889764,3.77677285324636,0.001,14.51428683908,1.10699188976378,3.937,2.4046757253847,17.3219513385827,0.0446350393700787,10.0399592669601,,19.113637480315,,9.13121605438561,,,,1.842,0.783260405941852,,0.916429706232146,0.0228134645669291,,,,,1.42081508261575,0.0119026771653543,,0.429447699358387,0.000991889763779527,,0.187,,,,,,,,,8.01089700787402,,0.0579888547158653,,0.226757760049731,0.0159618341824919,0.007,,,,12.1734241259247,,1.48775669291339,0.00198377952755905,,0.426,,2.90048094488189,,,0.178843601895735,,,,,1.61271614173228,0.0538540157480315,0.0459594488188976,24.9853211811024,1.51252960629921,,,0.244983713050213,1.41404625811721,0.0,0.0,,4.46153771653543,84.0117672953464,0.0,,,0.155127911787224,,,10.298,,1.7094216308278,,,,4.32275191053025,0.483858870370086,,,15.2386212598425,8.50759125984252,,,,,,,6.84828874015748,2.57794566929134,0.00694322834645669,0.987789133858268,0.44788006093131,0.00793511811023622,,,,3.276,0.0348702362204724,2.0406108993036,1.15166821076898,,,,26.6524362841908,,125.892198014726,,678.453721500233,0.039691811023622,3.51260818360197,,5.59383782426661,0.193959238709151,,,,1.1019188976378,1261.03702492463,141.389271193893,1153.2297154475,249.19658067103,270.393162932501,18.5411419809339,67.2387087208511,4.89831422281568,520.700263892751,36.5919539701697,725.642526067162,11.8627672440945,16.9506200197488,0.0,-2.27373675443232e-13,1402.42629611853
1948,,0.192,0.218854679312813,,,,,4.74662125984252,0.319876511098221,0.0892590871618347,10.4858645669291,6.6832050779213,1.93129645717734,,1.249,0.0365931885822092,0.001,4.06255134585805,23.2143260629921,,,,,0.019231846395402,0.662411087758527,,2.14177535433071,,0.022,1.6976431496063,,0.0,,43.2605263207751,,,,1.6944076032593,10.480377877393,1.22359448818898,,,,,,0.710507336947199,0.0496837007874016,1.33201440469023,,14.5881404816447,0.383,0.101862125984252,4.65914860789902,,,0.00595133858267716,0.350959448818898,1.67815653543307,,,,1.47501241015554,0.000991889763779527,,,,2.30838362204724,53.6300634177694,,,,,0.594783755524944,103.115822440945,,0.368692643966801,,,,0.00396755905511811,,,,,,0.00694322834645669,4.47066748031496,0.001,14.5207828168298,4.2289594488189,0.0,2.30456204724409,21.274927007874,0.0218215748031496,9.69652917671447,,24.0399481102362,,9.72096935854136,,,,0.092,0.83377168608434,,0.975013596965818,0.0277729133858268,,,,,1.50956434700687,0.0138864566929134,,0.484076700274977,0.000991889763779527,,0.324853293413174,,,,,,,,,8.32680765210221,,0.0653654763677171,,0.256708031496063,0.0119594488188976,0.042,,,,12.8993512313945,,1.50172443543359,0.00198377952755905,,0.447,,2.9974162577027,,,0.197055568354415,,0.00595133858267716,,,1.74269163410687,0.0588702362204724,0.0559587115246958,24.2699886614173,1.43344850393701,,,0.455983779527559,1.50499488149466,0.0,0.0,,6.37950527559055,89.3966526715618,0.0,,,0.158871774570712,,,4.897,,1.92640652688327,,,,4.67065232075878,0.545841549006434,,,15.5835563779528,8.92842905511811,,,,,,,8.40636173228347,2.78687267716535,0.00694322834645669,1.23874068173736,0.476302143169778,0.0109107874015748,,,,3.45,0.0398215748031496,2.10161881889764,1.22249289739583,,,,28.3616336319737,,129.793454251969,,704.846750080859,0.0396837007874016,3.71964819544841,,6.97376476941996,0.272894566929134,,,,1.2379188976378,1336.42658969095,141.65999694264,1219.99670910988,258.089877523702,298.95474668634,19.5778214509664,75.1390545882305,5.11791482935362,561.189582195349,29.6710835433071,756.434084053736,11.9875890023627,18.9694569702793,0.0,-4.54747350886464e-13,1478.08658663358
1949,0.004,0.277,0.247861567789856,,,,,4.19340228346457,0.3634494005079,0.0,10.2748159055118,7.25279951954717,2.19462843141182,,1.258,0.0519194027517346,0.001,4.61782937280906,22.0447722723797,,,,,0.0,0.756714315924964,,2.01058951993147,,3.13,2.034,,0.0,,39.5802101492212,,,,1.60345661417323,16.9435312586012,1.40147283464567,,,,,,0.812141571815531,0.0496593700787402,0.0,,15.3355577938122,0.486,0.129837795275591,4.60708334438009,,,0.00694322834645669,0.354943228346457,2.03601866141732,,,,1.67686669094865,0.000991889763779527,,,,1.34627818897638,62.5138954330709,,,,,0.675799547091962,117.94433503937,,0.447635039370079,,,,0.00495944881889764,,,,,,0.00793511811023622,5.57039173228347,0.001,15.335129069247,5.978,0.307991889763779,2.27752149606299,22.9349351181102,0.0327323622047244,10.8545470702468,,26.8613828346457,,11.0518824281413,,,,0.29,0.947918903336423,,1.10834334847344,0.0317404724409449,,,,,1.71549896442706,0.0158702362204724,,0.552994977085243,0.000991889763779527,,0.333,,,,,,,,,7.9036457618653,,0.0746715966407777,,0.296708031496063,0.015948094488189,0.028,,,,13.7823917322835,,1.53071632701836,0.00198377952755905,,0.405,,2.84034307086614,,,0.27962214570521,,0.00694322834645669,,,1.8096837007874,0.0867810236220472,0.0789519468503937,28.7734129245496,1.50642417322835,0.071,,0.593975669291339,1.71110596506696,0.0,0.0,,6.30838362204724,101.621390697714,0.0,,,0.0,,,5.018,,2.20050356991156,,,,4.90990660947541,0.623726875929824,,,16.5354995155642,9.75851852194029,,,,,,,7.32312653543307,2.32792133858268,0.00793511811023622,1.22067585602536,0.541373617810835,0.016862125984252,,,,3.753,0.0348134645669291,2.17458637795276,1.38878773723413,,,,32.2404466840644,,132.398667559055,,590.846727820878,0.039683502976762,4.22201187775811,,7.83768366042767,0.29382968503937,,,,1.39991078740158,1271.06705112383,160.660389578389,1137.53524302078,294.192197681443,330.543428736272,21.10953303611,93.036496132316,3.82448905511811,612.164017883993,32.1269213385827,638.330583731964,11.8055322325302,19.3298672916036,0.0,-2.27373675443232e-13,1431.72744070222
